Date,Operator,Route,Direction,Stop Name,Stop ID,Boardings,Alightings
1/03/2026,Surfside Buslines,757,West,Classic Way at Treetops Plaza,300197,11,1
1/03/2026,Surfside Buslines,757,East,Classic Way at Treetops Plaza,319288,3,7
1/03/2026,Surfside Buslines,753,South,Classic Way at Treetops Plaza,319288,6,13
1/03/2026,Surfside Buslines,754,South,Classic Way at Treetops Plaza,319288,8,9
1/03/2026,Surfside Buslines,753,North,Classic Way at Treetops Plaza,300197,7,7
1/03/2026,Surfside Buslines,764,North,Classic Way at Treetops Plaza,300197,0,1
1/03/2026,Surfside Buslines,754,North,Classic Way at Treetops Plaza,300197,9,6
1/03/2026,Surfside Buslines,768,North,Coolangatta Central,300217,13,4
1/03/2026,Surfside Buslines,700,North,Coolangatta Central,300217,203,11
1/03/2026,Surfside Buslines,700,South,Coolangatta Central,300217,0,1
1/03/2026,Surfside Buslines,736,East,Coolangatta Central,300218,0,2
1/03/2026,Surfside Buslines,700,South,Coolangatta Central,300218,24,75
1/03/2026,Surfside Buslines,Route DH,Inbound,Coolangatta Central,300218,0,6
1/03/2026,Surfside Buslines,768,South,Coolangatta Central,300218,1,3
1/03/2026,Surfside Buslines,Route DH,Inbound,Coolangatta Central,300217,1,0
1/03/2026,Surfside Buslines,760,South,Coolangatta Central,300218,2,32
1/03/2026,Surfside Buslines,760,North,Coolangatta Central,300217,44,5
1/03/2026,Surfside Buslines,767,Clockwise,Currumbin Wildlife Sanctuary,300024,2,3
1/03/2026,Surfside Buslines,767,Clockwise,Currumbin Wildlife Sanctuary,300248,1,1
1/03/2026,Surfside Buslines,760,South,Currumbin Wildlife Sanctuary,300248,7,27
1/03/2026,Surfside Buslines,768,South,Currumbin Wildlife Sanctuary,300248,3,1
1/03/2026,Surfside Buslines,768,North,Currumbin Wildlife Sanctuary,300024,0,4
1/03/2026,Surfside Buslines,760,North,Currumbin Wildlife Sanctuary,300024,31,6
1/03/2026,Surfside Buslines,Route DH,Inbound,Currumbin Wildlife Sanctuary,300248,0,1
1/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300024,0,1
1/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300248,17,125
1/03/2026,Surfside Buslines,Route DH,Inbound,Currumbin Wildlife Sanctuary,300024,1,0
1/03/2026,Surfside Buslines,700,North,Currumbin Wildlife Sanctuary,300024,127,17
1/03/2026,Surfside Buslines,777,South,Gold Coast Airport,300008,39,246
1/03/2026,Surfside Buslines,760,South,Gold Coast Airport,300008,39,34
1/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Airport,300008,9,9
1/03/2026,Surfside Buslines,777,North,Gold Coast Airport,300008,386,33
1/03/2026,Surfside Buslines,760,North,Gold Coast Airport,300008,89,33
1/03/2026,Surfside Buslines,754,South,Gold Coast Hwy at Burleigh Heads,300018,6,31
1/03/2026,Surfside Buslines,764,South,Gold Coast Hwy at Burleigh Heads,300018,5,0
1/03/2026,Surfside Buslines,757,West,Gold Coast Hwy at Burleigh Heads,321299,16,0
1/03/2026,Surfside Buslines,753,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
1/03/2026,Surfside Buslines,764,North,Gold Coast Hwy at Burleigh Heads,321299,1,7
1/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Burleigh Heads,321299,81,37
1/03/2026,Surfside Buslines,753,South,Gold Coast Hwy at Burleigh Heads,300018,2,27
1/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
1/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,321299,418,143
1/03/2026,Surfside Buslines,753,North,Gold Coast Hwy at Burleigh Heads,321299,16,1
1/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,300018,123,333
1/03/2026,Surfside Buslines,736,East,Gold Coast Hwy at Burleigh Heads,300018,0,2
1/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Burleigh Heads,300018,19,17
1/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Burleigh Heads,321299,4,2
1/03/2026,Surfside Buslines,757,East,Gold Coast Hwy at Burleigh Heads,300018,4,13
1/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Burleigh Heads,300018,48,85
1/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Burleigh Heads,300018,24,94
1/03/2026,Surfside Buslines,754,North,Gold Coast Hwy at Burleigh Heads,321299,14,1
1/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Palm Beach Police Station,300411,34,16
1/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Palm Beach Police Station,300431,25,20
1/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Palm Beach Police Station,300431,1,1
1/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Palm Beach Police Station,300411,14,9
1/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Palm Beach Police Station,300431,0,1
1/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300431,8,11
1/03/2026,Surfside Buslines,Route DH,Inbound,Golden Four Dr at Bilinga Beach SLSC,300127,1,1
1/03/2026,Surfside Buslines,700,North,Golden Four Dr at Bilinga Beach SLSC,300125,9,9
1/03/2026,Surfside Buslines,700,South,Golden Four Dr at Bilinga Beach SLSC,300127,10,3
1/03/2026,Surfside Buslines,760,South,Golden Four Dr at Bilinga Beach SLSC,300127,5,1
1/03/2026,Surfside Buslines,700,North,Golden Four Drive at St Monica's Catholic Church,300586,35,5
1/03/2026,Surfside Buslines,768,South,Golden Four Drive at St Monica's Catholic Church,300583,2,6
1/03/2026,Surfside Buslines,760,North,Golden Four Drive at St Monica's Catholic Church,300586,4,1
1/03/2026,Surfside Buslines,768,North,Golden Four Drive at St Monica's Catholic Church,300586,3,0
1/03/2026,Surfside Buslines,760,South,Golden Four Drive at St Monica's Catholic Church,300583,1,6
1/03/2026,Surfside Buslines,700,South,Golden Four Drive at St Monica's Catholic Church,300583,18,30
1/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300583,1,3
1/03/2026,Surfside Buslines,768,South,McLean St at Queen Elizabeth Park,300223,0,1
1/03/2026,Surfside Buslines,760,South,McLean St at Queen Elizabeth Park,300223,0,19
1/03/2026,Surfside Buslines,700,South,McLean St at Queen Elizabeth Park,300223,6,77
1/03/2026,Surfside Buslines,Route DH,Inbound,McLean St at Queen Elizabeth Park,300223,0,5
1/03/2026,Surfside Buslines,Route DH,Inbound,Musgrave St at Kirra shops,300224,0,1
1/03/2026,Surfside Buslines,760,South,Musgrave St at Kirra shops,300227,13,13
1/03/2026,Surfside Buslines,768,North,Musgrave St at Kirra shops,300224,4,5
1/03/2026,Surfside Buslines,760,North,Musgrave St at Kirra shops,300224,23,4
1/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300227,38,50
1/03/2026,Surfside Buslines,Route DH,Inbound,Musgrave St at Kirra shops,300227,0,1
1/03/2026,Surfside Buslines,700,North,Musgrave St at Kirra shops,300224,51,20
1/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300224,0,1
1/03/2026,Surfside Buslines,700,South,Nineteenth Avenue,300425,53,28
1/03/2026,Surfside Buslines,777,South,Nineteenth Avenue,300425,3,5
1/03/2026,Surfside Buslines,Route DH,Inbound,Nineteenth Avenue,300425,0,2
1/03/2026,Surfside Buslines,765,North,Nineteenth Avenue,300417,17,4
1/03/2026,Surfside Buslines,777,North,Nineteenth Avenue,300417,8,4
1/03/2026,Surfside Buslines,700,North,Nineteenth Avenue,300417,19,31
1/03/2026,Surfside Buslines,765,South,Nineteenth Avenue,300425,19,16
1/03/2026,Surfside Buslines,765,North,Palm Beach,300413,34,15
1/03/2026,Surfside Buslines,Standby,Inbound,Palm Beach,300413,0,1
1/03/2026,Surfside Buslines,Route DH,Inbound,Palm Beach,300429,0,2
1/03/2026,Surfside Buslines,Route DH,Inbound,Palm Beach,300413,1,0
1/03/2026,Surfside Buslines,777,North,Palm Beach,300413,17,13
1/03/2026,Surfside Buslines,765,South,Palm Beach,300429,19,18
1/03/2026,Surfside Buslines,777,South,Palm Beach,300429,4,22
1/03/2026,Surfside Buslines,700,South,Palm Beach,300429,42,77
1/03/2026,Surfside Buslines,765,North,Palm Beach,300429,0,1
1/03/2026,Surfside Buslines,3381,Outbound,Palm Beach,300429,0,1
1/03/2026,Surfside Buslines,700,North,Palm Beach,300413,66,25
1/03/2026,Surfside Buslines,758,North,"Robina station, stop A",320922,2,0
1/03/2026,Surfside Buslines,748,North,"Robina station, stop A",320922,14,8
1/03/2026,Surfside Buslines,755,East,"Robina station, stop A",320922,11,16
1/03/2026,Surfside Buslines,747,North,"Robina station, stop B",320923,15,1
1/03/2026,Surfside Buslines,755,West,"Robina station, stop C",320924,0,18
1/03/2026,Surfside Buslines,Route DH,Inbound,"Robina station, stop C",320924,2,0
1/03/2026,Surfside Buslines,768,North,"Robina station, stop C",320924,0,1
1/03/2026,Surfside Buslines,750,East,"Robina station, stop C",320924,224,2
1/03/2026,Surfside Buslines,758,South,"Robina station, stop C",320924,0,2
1/03/2026,Surfside Buslines,759,South,"Robina station, stop D",320925,3,0
1/03/2026,Surfside Buslines,752,East,"Robina station, stop D",320925,2,3
1/03/2026,Surfside Buslines,751,East,"Robina station, stop D",320925,33,2
1/03/2026,Surfside Buslines,748,South,"Robina station, stop D",320925,4,1
1/03/2026,Surfside Buslines,752,West,"Robina station, stop D",320925,3,6
1/03/2026,Surfside Buslines,Route DH,Inbound,"Robina station, stop D",320925,1,2
1/03/2026,Surfside Buslines,751,East,Robina Town Centre,300042,19,12
1/03/2026,Surfside Buslines,Route DH,Inbound,Robina Town Centre,300041,3,11
1/03/2026,Surfside Buslines,755,East,Robina Town Centre,300041,64,3
1/03/2026,Surfside Buslines,768,North,Robina Town Centre,300042,0,1
1/03/2026,Surfside Buslines,758,South,Robina Town Centre,300042,1,2
1/03/2026,Surfside Buslines,747,South,Robina Town Centre,300041,3,50
1/03/2026,Surfside Buslines,750,East,Robina Town Centre,300041,0,2
1/03/2026,Surfside Buslines,765,North,Robina Town Centre,300042,0,1
1/03/2026,Surfside Buslines,760,North,Robina Town Centre,300042,0,2
1/03/2026,Surfside Buslines,751,West,Robina Town Centre,300041,0,11
1/03/2026,Surfside Buslines,759,North,Robina Town Centre,300041,4,14
1/03/2026,Surfside Buslines,750,West,Robina Town Centre,300042,0,6
1/03/2026,Surfside Buslines,Standby,Inbound,Robina Town Centre,300041,0,2
1/03/2026,Surfside Buslines,745,East,Robina Town Centre,300042,1,0
1/03/2026,Surfside Buslines,747,North,Robina Town Centre,300042,52,6
1/03/2026,Surfside Buslines,750,East,Robina Town Centre,300042,266,65
1/03/2026,Surfside Buslines,Route DH,Inbound,Robina Town Centre,300042,8,1
1/03/2026,Surfside Buslines,765,South,Robina Town Centre,300042,148,4
1/03/2026,Surfside Buslines,752,West,Robina Town Centre,300042,0,17
1/03/2026,Surfside Buslines,760,North,Robina Town Centre,300041,0,46
1/03/2026,Surfside Buslines,750,West,Robina Town Centre,300041,88,222
1/03/2026,Surfside Buslines,700,North,Robina Town Centre,300041,0,2
1/03/2026,Surfside Buslines,758,North,Robina Town Centre,300041,8,0
1/03/2026,Surfside Buslines,759,South,Robina Town Centre,300042,18,0
1/03/2026,Surfside Buslines,748,North,Robina Town Centre,300041,38,1
1/03/2026,Surfside Buslines,752,East,Robina Town Centre,300041,21,0
1/03/2026,Surfside Buslines,755,West,Robina Town Centre,300042,0,25
1/03/2026,Surfside Buslines,760,South,Robina Town Centre,300042,66,0
1/03/2026,Surfside Buslines,765,North,Robina Town Centre,300041,4,82
1/03/2026,Surfside Buslines,748,South,Robina Town Centre,300042,0,16
1/03/2026,Surfside Buslines,765,North,Scottsdale Dr at Christine Avenue,317719,3,7
1/03/2026,Surfside Buslines,Route DH,Inbound,Scottsdale Dr at Christine Avenue,317719,0,1
1/03/2026,Surfside Buslines,765,South,Scottsdale Dr at Christine Avenue,317720,18,5
1/03/2026,Surfside Buslines,777,South,Twenty Seventh Avenue,300422,4,20
1/03/2026,Surfside Buslines,777,North,Twenty Seventh Avenue,300420,14,4
1/03/2026,Surfside Buslines,Route DH,Inbound,Twenty Seventh Avenue,300420,0,2
1/03/2026,Surfside Buslines,700,North,Twenty Seventh Avenue,300420,25,21
1/03/2026,Surfside Buslines,700,South,Twenty Seventh Avenue,300422,31,22
1/03/2026,Surfside Buslines,765,South,Twenty Seventh Avenue,300422,12,7
1/03/2026,Surfside Buslines,765,North,Twenty Seventh Avenue,300420,17,13
1/03/2026,Surfside Buslines,753,North,Varsity Lakes station,300051,12,8
1/03/2026,Surfside Buslines,753,South,Varsity Lakes station,300051,19,4
1/03/2026,Surfside Buslines,759,South,Varsity Lakes station,300051,5,6
1/03/2026,Surfside Buslines,Standby,Inbound,Varsity Lakes station,300051,0,4
1/03/2026,Surfside Buslines,760,North,Varsity Lakes station,300051,18,152
1/03/2026,Surfside Buslines,759,North,Varsity Lakes station,300051,10,2
1/03/2026,Surfside Buslines,765,South,Varsity Lakes station,300051,148,22
1/03/2026,Surfside Buslines,700,North,Varsity Lakes station,300051,0,1
1/03/2026,Surfside Buslines,Route DH,Inbound,Varsity Lakes station,300051,10,7
1/03/2026,Surfside Buslines,757,East,Varsity Lakes station,300051,12,4
1/03/2026,Surfside Buslines,765,North,Varsity Lakes station,300051,28,91
1/03/2026,Surfside Buslines,757,West,Varsity Lakes station,300051,8,14
1/03/2026,Surfside Buslines,760,South,Varsity Lakes station,300051,128,14
1/03/2026,Surfside Buslines,Route DH,Inbound,West Burleigh Rd at Dunlin Drive,300200,1,0
1/03/2026,Surfside Buslines,756,North,West Burleigh Rd at Dunlin Drive,300200,1,0
1/03/2026,Surfside Buslines,757,East,West Burleigh Rd at Dunlin Drive,300200,1,0
1/03/2026,Surfside Buslines,753,South,West Burleigh Rd at Dunlin Drive,300200,1,0
1/03/2026,Surfside Buslines,757,West,West Burleigh Rd at Dunlin Drive,300186,1,0
2/03/2026,Surfside Buslines,754,North,Classic Way at Treetops Plaza,300197,10,6
2/03/2026,Surfside Buslines,753,North,Classic Way at Treetops Plaza,300197,32,13
2/03/2026,Surfside Buslines,754,South,Classic Way at Treetops Plaza,319288,10,14
2/03/2026,Surfside Buslines,753,South,Classic Way at Treetops Plaza,319288,16,23
2/03/2026,Surfside Buslines,764,North,Classic Way at Treetops Plaza,300197,0,2
2/03/2026,Surfside Buslines,757,West,Classic Way at Treetops Plaza,300197,10,4
2/03/2026,Surfside Buslines,757,East,Classic Way at Treetops Plaza,319288,7,4
2/03/2026,Surfside Buslines,760,North,Coolangatta Central,300217,96,3
2/03/2026,Surfside Buslines,750,East,Coolangatta Central,300218,0,1
2/03/2026,Surfside Buslines,,,Coolangatta Central,300217,2,0
2/03/2026,Surfside Buslines,768,North,Coolangatta Central,300217,22,0
2/03/2026,Surfside Buslines,768,South,Coolangatta Central,300218,2,10
2/03/2026,Surfside Buslines,760,South,Coolangatta Central,300217,0,2
2/03/2026,Surfside Buslines,Standby,Inbound,Coolangatta Central,300218,0,1
2/03/2026,Surfside Buslines,760,South,Coolangatta Central,300218,2,43
2/03/2026,Surfside Buslines,700,South,Coolangatta Central,300217,0,2
2/03/2026,Surfside Buslines,745,East,Coolangatta Central,300217,0,1
2/03/2026,Surfside Buslines,768,South,Coolangatta Central,300217,0,2
2/03/2026,Surfside Buslines,700,South,Coolangatta Central,300218,16,126
2/03/2026,Surfside Buslines,Route DH,Inbound,Coolangatta Central,300218,0,1
2/03/2026,Surfside Buslines,700,North,Coolangatta Central,300217,232,14
2/03/2026,Surfside Buslines,Route DH,Inbound,Coolangatta Central,300217,1,0
2/03/2026,Surfside Buslines,768,North,Currumbin Wildlife Sanctuary,300024,6,3
2/03/2026,Surfside Buslines,3084,Inbound,Currumbin Wildlife Sanctuary,300024,6,0
2/03/2026,Surfside Buslines,Route DH,Inbound,Currumbin Wildlife Sanctuary,300248,0,4
2/03/2026,Surfside Buslines,768,North,Currumbin Wildlife Sanctuary,300248,0,1
2/03/2026,Surfside Buslines,767,Clockwise,Currumbin Wildlife Sanctuary,300024,6,2
2/03/2026,Surfside Buslines,760,South,Currumbin Wildlife Sanctuary,300248,8,31
2/03/2026,Surfside Buslines,760,North,Currumbin Wildlife Sanctuary,300024,20,6
2/03/2026,Surfside Buslines,Route DH,Inbound,Currumbin Wildlife Sanctuary,300024,0,1
2/03/2026,Surfside Buslines,700,North,Currumbin Wildlife Sanctuary,300248,0,1
2/03/2026,Surfside Buslines,Standby,Inbound,Currumbin Wildlife Sanctuary,300024,0,2
2/03/2026,Surfside Buslines,767,Clockwise,Currumbin Wildlife Sanctuary,300248,1,3
2/03/2026,Surfside Buslines,768,South,Currumbin Wildlife Sanctuary,300248,2,4
2/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300248,20,110
2/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300024,0,3
2/03/2026,Surfside Buslines,700,North,Currumbin Wildlife Sanctuary,300024,142,26
2/03/2026,Surfside Buslines,777,North,Gold Coast Airport,300008,563,56
2/03/2026,Surfside Buslines,760,South,Gold Coast Airport,300008,69,96
2/03/2026,Surfside Buslines,777,South,Gold Coast Airport,300008,60,356
2/03/2026,Surfside Buslines,760,North,Gold Coast Airport,300008,135,39
2/03/2026,Surfside Buslines,Standby,Inbound,Gold Coast Airport,300008,39,34
2/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Airport,300008,7,1
2/03/2026,Surfside Buslines,753,South,Gold Coast Hwy at Burleigh Heads,300018,1,43
2/03/2026,Surfside Buslines,754,North,Gold Coast Hwy at Burleigh Heads,321299,13,1
2/03/2026,Surfside Buslines,750,East,Gold Coast Hwy at Burleigh Heads,300018,0,1
2/03/2026,Surfside Buslines,Standby,Inbound,Gold Coast Hwy at Burleigh Heads,300018,0,8
2/03/2026,Surfside Buslines,741,South,Gold Coast Hwy at Burleigh Heads,300018,0,1
2/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
2/03/2026,Surfside Buslines,764,North,Gold Coast Hwy at Burleigh Heads,321299,10,8
2/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Burleigh Heads,300018,62,77
2/03/2026,Surfside Buslines,738,South,Gold Coast Hwy at Burleigh Heads,300018,0,1
2/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Burleigh Heads,321299,0,1
2/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Burleigh Heads,300018,41,145
2/03/2026,Surfside Buslines,753,North,Gold Coast Hwy at Burleigh Heads,321299,28,0
2/03/2026,Surfside Buslines,757,West,Gold Coast Hwy at Burleigh Heads,321299,22,0
2/03/2026,Surfside Buslines,757,East,Gold Coast Hwy at Burleigh Heads,300018,0,50
2/03/2026,Surfside Buslines,705,South,Gold Coast Hwy at Burleigh Heads,300018,0,4
2/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Burleigh Heads,321299,97,36
2/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,300018,115,222
2/03/2026,Surfside Buslines,764,South,Gold Coast Hwy at Burleigh Heads,300018,12,1
2/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Burleigh Heads,300018,2,15
2/03/2026,Surfside Buslines,754,South,Gold Coast Hwy at Burleigh Heads,300018,0,37
2/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,321299,264,123
2/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Palm Beach Police Station,300431,21,22
2/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300431,11,8
2/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Palm Beach Police Station,300411,14,13
2/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Palm Beach Police Station,300431,0,1
2/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Palm Beach Police Station,300411,48,9
2/03/2026,Surfside Buslines,760,North,Golden Four Dr at Bilinga Beach SLSC,300125,1,0
2/03/2026,Surfside Buslines,700,North,Golden Four Dr at Bilinga Beach SLSC,300125,10,4
2/03/2026,Surfside Buslines,700,South,Golden Four Dr at Bilinga Beach SLSC,300127,2,1
2/03/2026,Surfside Buslines,760,South,Golden Four Dr at Bilinga Beach SLSC,300127,1,0
2/03/2026,Surfside Buslines,748,South,Golden Four Drive at St Monica's Catholic Church,300583,0,1
2/03/2026,Surfside Buslines,768,South,Golden Four Drive at St Monica's Catholic Church,300583,3,3
2/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300583,3,0
2/03/2026,Surfside Buslines,Standby,Inbound,Golden Four Drive at St Monica's Catholic Church,300583,0,1
2/03/2026,Surfside Buslines,768,North,Golden Four Drive at St Monica's Catholic Church,300586,2,2
2/03/2026,Surfside Buslines,700,North,Golden Four Drive at St Monica's Catholic Church,300586,21,9
2/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300586,1,0
2/03/2026,Surfside Buslines,3003,Inbound,Golden Four Drive at St Monica's Catholic Church,300586,14,0
2/03/2026,Surfside Buslines,700,South,Golden Four Drive at St Monica's Catholic Church,300583,7,19
2/03/2026,Surfside Buslines,Route DH,Inbound,Golden Four Drive at St Monica's Catholic Church,300583,0,2
2/03/2026,Surfside Buslines,760,North,Golden Four Drive at St Monica's Catholic Church,300586,7,2
2/03/2026,Surfside Buslines,760,South,Golden Four Drive at St Monica's Catholic Church,300583,4,4
2/03/2026,Surfside Buslines,760,South,McLean St at Queen Elizabeth Park,300223,2,27
2/03/2026,Surfside Buslines,768,South,McLean St at Queen Elizabeth Park,300223,2,2
2/03/2026,Surfside Buslines,700,South,McLean St at Queen Elizabeth Park,300223,4,74
2/03/2026,Surfside Buslines,Standby,Inbound,McLean St at Queen Elizabeth Park,300223,0,2
2/03/2026,Surfside Buslines,Route DH,Inbound,McLean St at Queen Elizabeth Park,300223,0,2
2/03/2026,Surfside Buslines,760,South,Musgrave St at Kirra shops,300227,9,11
2/03/2026,Surfside Buslines,760,North,Musgrave St at Kirra shops,300224,13,7
2/03/2026,Surfside Buslines,700,North,Musgrave St at Kirra shops,300224,74,25
2/03/2026,Surfside Buslines,Route DH,Inbound,Musgrave St at Kirra shops,300224,2,1
2/03/2026,Surfside Buslines,768,North,Musgrave St at Kirra shops,300224,4,6
2/03/2026,Surfside Buslines,750,East,Musgrave St at Kirra shops,300227,0,1
2/03/2026,Surfside Buslines,Standby,Inbound,Musgrave St at Kirra shops,300227,0,2
2/03/2026,Surfside Buslines,741,South,Musgrave St at Kirra shops,300227,0,2
2/03/2026,Surfside Buslines,768,South,Musgrave St at Kirra shops,300227,1,1
2/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300227,37,61
2/03/2026,Surfside Buslines,3003,Inbound,Musgrave St at Kirra shops,300224,4,0
2/03/2026,Surfside Buslines,Route DH,Inbound,Nineteenth Avenue,300417,4,0
2/03/2026,Surfside Buslines,Standby,Inbound,Nineteenth Avenue,300417,1,4
2/03/2026,Surfside Buslines,700,South,Nineteenth Avenue,300425,37,28
2/03/2026,Surfside Buslines,765,North,Nineteenth Avenue,300417,13,10
2/03/2026,Surfside Buslines,700,North,Nineteenth Avenue,300417,35,29
2/03/2026,Surfside Buslines,777,North,Nineteenth Avenue,300417,14,8
2/03/2026,Surfside Buslines,765,South,Nineteenth Avenue,300425,15,10
2/03/2026,Surfside Buslines,777,South,Nineteenth Avenue,300425,10,21
2/03/2026,Surfside Buslines,765,North,Palm Beach,300413,35,19
2/03/2026,Surfside Buslines,Standby,Inbound,Palm Beach,300413,1,0
2/03/2026,Surfside Buslines,Route DH,Inbound,Palm Beach,300413,1,0
2/03/2026,Surfside Buslines,777,North,Palm Beach,300413,40,9
2/03/2026,Surfside Buslines,Standby,Inbound,Palm Beach,300429,0,5
2/03/2026,Surfside Buslines,765,South,Palm Beach,300429,16,18
2/03/2026,Surfside Buslines,705,South,Palm Beach,300429,0,1
2/03/2026,Surfside Buslines,777,South,Palm Beach,300429,8,44
2/03/2026,Surfside Buslines,700,North,Palm Beach,300413,80,35
2/03/2026,Surfside Buslines,750,East,Palm Beach,300429,0,5
2/03/2026,Surfside Buslines,700,South,Palm Beach,300429,61,75
2/03/2026,Surfside Buslines,Route DH,Inbound,Palm Beach,300429,1,2
2/03/2026,Surfside Buslines,755,East,"Robina station, stop A",320922,18,1
2/03/2026,Surfside Buslines,758,North,"Robina station, stop A",320922,11,10
2/03/2026,Surfside Buslines,748,North,"Robina station, stop A",320922,34,7
2/03/2026,Surfside Buslines,748,South,"Robina station, stop B",320923,0,1
2/03/2026,Surfside Buslines,Route DH,Inbound,"Robina station, stop B",320923,1,0
2/03/2026,Surfside Buslines,747,North,"Robina station, stop B",320923,71,1
2/03/2026,Surfside Buslines,758,South,"Robina station, stop C",320924,0,3
2/03/2026,Surfside Buslines,750,East,"Robina station, stop C",320924,492,13
2/03/2026,Surfside Buslines,755,West,"Robina station, stop C",320924,3,28
2/03/2026,Surfside Buslines,750,West,"Robina station, stop C",320924,0,28
2/03/2026,Surfside Buslines,752,West,"Robina station, stop D",320925,17,22
2/03/2026,Surfside Buslines,759,North,"Robina station, stop D",320925,0,1
2/03/2026,Surfside Buslines,759,South,"Robina station, stop D",320925,19,1
2/03/2026,Surfside Buslines,750,East,"Robina station, stop D",320925,0,1
2/03/2026,Surfside Buslines,751,East,"Robina station, stop D",320925,36,0
2/03/2026,Surfside Buslines,752,East,"Robina station, stop D",320925,10,6
2/03/2026,Surfside Buslines,748,South,"Robina station, stop D",320925,3,13
2/03/2026,Surfside Buslines,750,West,"Robina station, stop D",320925,0,1
2/03/2026,Surfside Buslines,750,West,Robina Town Centre,300042,0,2
2/03/2026,Surfside Buslines,760,North,Robina Town Centre,300041,1,98
2/03/2026,Surfside Buslines,Route DH,Inbound,Robina Town Centre,300041,1,4
2/03/2026,Surfside Buslines,765,South,Robina Town Centre,300042,189,6
2/03/2026,Surfside Buslines,752,East,Robina Town Centre,300041,23,1
2/03/2026,Surfside Buslines,755,East,Robina Town Centre,300041,43,9
2/03/2026,Surfside Buslines,752,West,Robina Town Centre,300042,1,27
2/03/2026,Surfside Buslines,748,South,Robina Town Centre,300041,0,1
2/03/2026,Surfside Buslines,750,West,Robina Town Centre,300041,92,204
2/03/2026,Surfside Buslines,3089,Inbound,Robina Town Centre,300042,5,0
2/03/2026,Surfside Buslines,719,South,Robina Town Centre,300041,0,2
2/03/2026,Surfside Buslines,Standby,Inbound,Robina Town Centre,300041,0,5
2/03/2026,Surfside Buslines,765,North,Robina Town Centre,300042,0,3
2/03/2026,Surfside Buslines,755,West,Robina Town Centre,300042,1,32
2/03/2026,Surfside Buslines,750,East,Robina Town Centre,300041,0,1
2/03/2026,Surfside Buslines,Standby,Inbound,Robina Town Centre,300042,2,0
2/03/2026,Surfside Buslines,760,South,Robina Town Centre,300042,83,3
2/03/2026,Surfside Buslines,758,North,Robina Town Centre,300042,0,1
2/03/2026,Surfside Buslines,748,South,Robina Town Centre,300042,7,31
2/03/2026,Surfside Buslines,747,South,Robina Town Centre,300041,27,78
2/03/2026,Surfside Buslines,748,North,Robina Town Centre,300041,84,0
2/03/2026,Surfside Buslines,759,South,Robina Town Centre,300042,33,8
2/03/2026,Surfside Buslines,713,South,Robina Town Centre,300041,0,2
2/03/2026,Surfside Buslines,750,East,Robina Town Centre,300042,294,158
2/03/2026,Surfside Buslines,758,North,Robina Town Centre,300041,32,0
2/03/2026,Surfside Buslines,758,South,Robina Town Centre,300042,0,17
